ID,TP_ESCOLA,ESTADO_CIVIL,NOTA_FINAL
42051,Pública,Divorciado,639.1107419084304
42052,Pública,Casado,652.2769034778482
42053,Pública,Solteiro,673.4687145005945
42054,Pública,Solteiro,657.6639178828827
42055,Privada,Solteiro,327.5106056635487
42056,Pública,Solteiro,610.4856983750068
42057,Pública,Solteiro,372.69268769887447
42058,Pública,Casado,307.51273718448397
42059,Pública,Solteiro,552.7436156574907
42060,Pública,Casado,501.54481586328137
42061,Privada,Solteiro,561.2512573327969
42062,Pública,Solteiro,621.8831589226276
42063,Pública,Solteiro,616.0614890249175
42064,Pública,Solteiro,790.6931846025608
42065,Pública,Solteiro,605.107617501668
42066,Pública,Solteiro,590.9037909964204
42067,Pública,Solteiro,702.8255036116963
42068,Pública,Viúvo,690.3080077328157
42069,Pública,Casado,519.2064317812506
42070,Pública,Divorciado,666.222096876427
42071,Privada,Solteiro,788.7607089153644
42072,Pública,Divorciado,603.8416214918889
42073,Pública,Solteiro,542.2911217119014
42074,Privada,Casado,579.9384547554055
42075,Pública,Solteiro,519.7073501721954
42076,Privada,Solteiro,620.8195438934586
42077,Pública,Solteiro,476.6942691029391
42078,Pública,Solteiro,450.6104616163426
42079,Pública,Solteiro,615.9251945142981
42080,Pública,Solteiro,665.6190340884373
42081,Pública,Solteiro,480.7941232262048
42082,Pública,Solteiro,704.2422755113084
42083,Privada,Solteiro,492.9838433564652
42084,Pública,Divorciado,427.6735924217429
42085,Privada,Divorciado,703.9757730362182
42086,Pública,Solteiro,616.1164494671107
42087,Pública,Solteiro,535.3243812411496
42088,Pública,Solteiro,588.6138078381609
42089,Pública,Solteiro,558.5415195639042
42090,Pública,Solteiro,612.2419920975963
42091,Pública,Casado,570.9255861828374
42092,Pública,Casado,574.8403284210893
42093,Pública,Casado,535.3999167481812
42094,Privada,Divorciado,566.1298753539411
42095,Pública,Solteiro,494.4718432322206
42096,Pública,Solteiro,423.43148987299264
42097,Pública,Divorciado,476.2551630645238
42098,Pública,Solteiro,354.7623500609959
42099,Pública,Solteiro,529.3357515198439
42100,Pública,Divorciado,431.1890435108585
42101,Pública,Solteiro,607.9038197691895
42102,Pública,Solteiro,692.2438103587328
42103,Privada,Solteiro,640.9158346096395
42104,Pública,Solteiro,298.5431083141215
42105,Pública,Casado,948.2849627821354
42106,Pública,Solteiro,675.2853857842429
42107,Pública,Solteiro,325.47283718752
42108,Pública,Solteiro,606.4878251231943
42109,Privada,Solteiro,711.2747903769708
42110,Pública,Casado,514.9983071498357
42111,Pública,Casado,351.74286822619814
42112,Privada,Solteiro,443.2255823481172
42113,Pública,Solteiro,439.5235653463965
42114,Pública,Casado,520.0788202917358
42115,Pública,Solteiro,352.6819433050377
42116,Pública,Solteiro,679.3596342217701
42117,Pública,Solteiro,317.3686525852148
42118,Pública,Solteiro,707.1794703582302
42119,Pública,Casado,478.130620056267
42120,Pública,Solteiro,778.4588073667546
42121,Privada,Solteiro,425.6624876875919
42122,Pública,Solteiro,646.1737749125632
42123,Privada,Solteiro,423.6449995375002
42124,Pública,Casado,425.3020818311826
42125,Pública,Solteiro,621.2647547401253
42126,Pública,Solteiro,659.7325457414273
42127,Pública,Divorciado,494.7794252631723
42128,Pública,Solteiro,693.7605365495261
42129,Pública,Solteiro,650.6020962207241
42130,Pública,Solteiro,455.9927691497756
42131,Pública,Solteiro,770.4054355333338
42132,Pública,Casado,529.9511048013367
42133,Pública,Solteiro,609.8202589760363
42134,Privada,Solteiro,698.8868270003927
42135,Pública,Divorciado,543.2730213593297
42136,Pública,Solteiro,539.2482538609545
42137,Pública,Casado,667.0240840489902
42138,Pública,Solteiro,626.4233556767949
42139,Pública,Solteiro,446.5672270004742
42140,Privada,Solteiro,425.9140980461785
42141,Pública,Solteiro,349.8841400059282
42142,Pública,Viúvo,659.8460058988228
42143,Pública,Divorciado,433.1574428684081
42144,Pública,Solteiro,665.6727901315953
42145,Pública,Solteiro,511.37202166648797
42146,Pública,Solteiro,574.2722321374372
42147,Pública,Solteiro,523.192642480073
42148,Pública,Solteiro,495.68681804550476
42149,Pública,Solteiro,662.0508751710179
42150,Pública,Casado,631.254080898862
42151,Pública,Solteiro,489.79273060056374
42152,Pública,Casado,493.17037682526484
42153,Pública,Solteiro,544.7936476369466
42154,Privada,Solteiro,338.13571755842736
42155,Pública,Casado,735.9585729892679
42156,Pública,Solteiro,513.6853514274186
42157,Pública,Solteiro,431.7044502531462
42158,Pública,Solteiro,639.7838316503625
42159,Pública,Solteiro,567.8217365864116
42160,Privada,Solteiro,418.2534737652526
42161,Pública,Solteiro,602.1908310116014
42162,Pública,Viúvo,738.4684956441943
42163,Pública,Solteiro,531.1627370967249
42164,Pública,Casado,600.2735260580802
42165,Pública,Casado,534.5912838426167
42166,Privada,Solteiro,451.25746089106684
42167,Pública,Solteiro,682.3953512174121
42168,Pública,Casado,672.4716521527672
42169,Pública,Solteiro,730.1580898920695
42170,Pública,Solteiro,760.8568651803512
42171,Pública,Divorciado,585.0656525821516
42172,Pública,Solteiro,310.3808524255418
42173,Pública,Solteiro,555.6892101420793
42174,Pública,Solteiro,343.57694059409675
42175,Pública,Solteiro,459.77383836666445
42176,Pública,Divorciado,530.935315986348
42177,Privada,Divorciado,660.110483105346
42178,Pública,Solteiro,652.0531933512075
42179,Pública,Solteiro,627.9804214978483
42180,Pública,Solteiro,635.0864978405212
42181,Pública,Solteiro,266.59657757924225
42182,Privada,Solteiro,586.6204205660713
42183,Pública,Solteiro,589.4170729883249
42184,Privada,Solteiro,561.2488122737117
42185,Pública,Solteiro,477.99961635144626
42186,Pública,Solteiro,480.41314694394555
42187,Pública,Divorciado,504.74245833372765
42188,Pública,Solteiro,502.934438811114
42189,Pública,Solteiro,687.6928192274701
42190,Pública,Solteiro,404.1831985298095
42191,Pública,Casado,530.8031079120111
42192,Pública,Solteiro,593.627628551261
42193,Pública,Casado,445.21905046732775
42194,Pública,Casado,535.8421660615288
42195,Privada,Solteiro,811.0955750582873
42196,Pública,Solteiro,573.8168917003875
42197,Privada,Solteiro,300.93612361645114
42198,Pública,Solteiro,360.3638399820983
42199,Pública,Solteiro,553.5402945939891
42200,Pública,Casado,382.13970848534285
42201,Pública,Solteiro,556.1009173252487
42202,Pública,Casado,584.7685982088176
42203,Pública,Divorciado,878.6561213858503
42204,Pública,Divorciado,678.6918142145825
42205,Pública,Divorciado,650.6231795339227
42206,Pública,Solteiro,543.21238506944
42207,Privada,Solteiro,416.5433025990224
42208,Pública,Solteiro,501.47104007497126
42209,Pública,Solteiro,636.8407440832768
42210,Pública,Solteiro,337.15325563286865
42211,Privada,Solteiro,607.2560062883217
42212,Pública,Solteiro,631.84687865529
42213,Pública,Solteiro,584.0195586802064
42214,Pública,Casado,524.0399437422853
42215,Privada,Solteiro,666.6055205927374
42216,Pública,Solteiro,414.7952667309039
42217,Pública,Divorciado,627.7844969557416
42218,Pública,Solteiro,703.271706641729
42219,Pública,Solteiro,546.2504360441407
42220,Pública,Casado,610.8251576072696
42221,Pública,Divorciado,587.4890104123775
42222,Pública,Solteiro,667.2604254451799
42223,Pública,Solteiro,629.4252720054177
42224,Pública,Divorciado,679.8514006296678
42225,Pública,Solteiro,623.1224866979396
42226,Pública,Solteiro,633.0384357747389
42227,Pública,Solteiro,750.5769222482686
42228,Privada,Solteiro,685.6770547193096
42229,Privada,Solteiro,370.7384041345091
42230,Pública,Solteiro,812.4782556944399
42231,Pública,Casado,741.2750746626385
42232,Pública,Solteiro,453.63156395456485
42233,Pública,Casado,557.6453087022721
42234,Pública,Casado,689.5891088832068
42235,Pública,Solteiro,640.4135310765599
42236,Pública,Solteiro,655.2514954742727
42237,Pública,Solteiro,519.9941036642673
42238,Pública,Solteiro,506.4201618073346
42239,Pública,Divorciado,673.5469023738589
42240,Pública,Viúvo,492.64616739946297
42241,Pública,Solteiro,774.5707715656663
42242,Privada,Divorciado,687.3274451330999
42243,Pública,Solteiro,527.6260327485647
42244,Pública,Solteiro,566.3472119160102
42245,Pública,Divorciado,481.0591833383154
42246,Pública,Solteiro,588.1516184385559
42247,Pública,Solteiro,378.5276225846617
42248,Pública,Casado,451.6249927136399
42249,Pública,Casado,689.572399317454
42250,Pública,Solteiro,524.0783896542334
42251,Pública,Casado,521.2583908919355
42252,Pública,Solteiro,444.12261985459406
42253,Pública,Casado,268.8626000733204
42254,Pública,Solteiro,784.1628396336712
42255,Privada,Solteiro,532.9350030203042
42256,Pública,Solteiro,577.0815523908265
42257,Privada,Solteiro,485.00178713624575
42258,Pública,Solteiro,363.01934320845777
42259,Pública,Solteiro,410.77452417918846
42260,Pública,Solteiro,457.5509072663273
42261,Pública,Casado,659.3801344558898
42262,Pública,Solteiro,668.5549421988939
42263,Pública,Solteiro,369.54203506787906
42264,Privada,Divorciado,542.4719636734313
42265,Pública,Solteiro,548.1994695020259
42266,Pública,Divorciado,453.6364370657554
42267,Pública,Solteiro,724.8962315652736
42268,Pública,Solteiro,817.9839436436209
42269,Pública,Solteiro,475.98931123810786
42270,Pública,Solteiro,571.9771218283363
42271,Pública,Solteiro,489.422123900418
42272,Pública,Solteiro,445.7391353273229
42273,Pública,Solteiro,586.5988737956034
42274,Privada,Solteiro,594.3257805605888
42275,Pública,Solteiro,616.672920396656
42276,Pública,Solteiro,531.2470329248687
42277,Pública,Solteiro,563.8538000319077
42278,Pública,Solteiro,740.3501843032728
42279,Pública,Solteiro,527.5559380795756
42280,Pública,Casado,458.651699747867
42281,Pública,Divorciado,399.405973362307
42282,Pública,Solteiro,400.324726863858
42283,Pública,Solteiro,575.0575634978638
42284,Pública,Casado,661.0606803041973
42285,Pública,Solteiro,521.1051307788463
42286,Pública,Solteiro,636.0400881747019
42287,Pública,Solteiro,391.1520751957148
42288,Pública,Solteiro,622.6909115008942
42289,Privada,Solteiro,710.3242313588164
42290,Pública,Solteiro,675.9475874575846
42291,Privada,Solteiro,767.2302611000991
42292,Pública,Solteiro,605.2059947226097
42293,Pública,Casado,759.4872047489573
42294,Pública,Viúvo,457.286086002214
42295,Pública,Casado,454.9781759414607
42296,Pública,Solteiro,811.5259237338238
42297,Privada,Solteiro,675.0398540306319
42298,Pública,Solteiro,616.6952236802854
42299,Pública,Solteiro,615.2708680697808
42300,Pública,Casado,461.8872262358463
42301,Pública,Solteiro,642.2450896305752
42302,Pública,Solteiro,625.1171381934555
42303,Pública,Solteiro,621.367080422429
42304,Privada,Solteiro,702.4583784479689
42305,Pública,Solteiro,655.9205252193935
42306,Pública,Solteiro,626.1708702599443
42307,Pública,Solteiro,657.7317736350468
42308,Pública,Solteiro,649.3475479442969
42309,Privada,Solteiro,637.7097797781455
42310,Privada,Solteiro,499.13585662359594
42311,Pública,Solteiro,661.4653741555317
42312,Privada,Divorciado,607.3517431306497
42313,Pública,Solteiro,709.8720019039961
42314,Privada,Solteiro,467.3165580873631
42315,Pública,Casado,436.11950778564847
42316,Pública,Casado,576.5987316747578
42317,Pública,Solteiro,485.4778068952798
42318,Pública,Solteiro,627.3621546524876
42319,Privada,Solteiro,639.3414014479681
42320,Privada,Solteiro,694.1619537485718
42321,Pública,Solteiro,414.59567924569274
42322,Pública,Viúvo,752.8265266671749
42323,Privada,Divorciado,595.1713048365453
42324,Pública,Viúvo,460.08848907254384
42325,Pública,Solteiro,479.32913648411886
42326,Pública,Solteiro,660.8348098005619
42327,Pública,Casado,584.4038704745773
42328,Pública,Solteiro,605.1344452737653
42329,Pública,Divorciado,595.7239509248284
42330,Pública,Solteiro,600.8249845574804
42331,Pública,Solteiro,708.173819979349
42332,Pública,Solteiro,640.4619312611851
42333,Pública,Solteiro,829.0029297784531
42334,Pública,Solteiro,527.5867064827021
42335,Pública,Solteiro,713.3324670629795
42336,Pública,Solteiro,244.14062902764397
42337,Pública,Solteiro,624.5275792544503
42338,Pública,Casado,581.277897548038
42339,Pública,Solteiro,650.9003696652458
42340,Pública,Casado,501.1082724727628
42341,Pública,Solteiro,415.95755190519213
42342,Pública,Solteiro,523.4852498861331
42343,Pública,Solteiro,387.55717000129846
42344,Pública,Solteiro,703.4946776548271
42345,Privada,Solteiro,485.809069461526
42346,Privada,Solteiro,313.386082467018
42347,Pública,Solteiro,483.3022133496827
42348,Privada,Viúvo,424.4094388101448
42349,Pública,Solteiro,401.8272331145232
42350,Privada,Solteiro,435.345726386162
42351,Pública,Casado,643.8086404385175
42352,Privada,Solteiro,502.4938763294997
42353,Privada,Solteiro,456.12779322353464
42354,Privada,Solteiro,549.2668222856869
42355,Pública,Solteiro,541.9156995987353
42356,Pública,Casado,648.3336000169859
42357,Privada,Solteiro,605.0128100485921
42358,Pública,Divorciado,583.8325561705817
42359,Privada,Solteiro,683.4617410790307
42360,Pública,Casado,667.035165473166
42361,Pública,Solteiro,778.4697893932014
42362,Pública,Casado,730.6708518051221
42363,Pública,Solteiro,491.97461220807764
42364,Pública,Solteiro,616.3691014269314
42365,Pública,Solteiro,701.1273891212414
42366,Pública,Solteiro,461.97883299053075
42367,Pública,Solteiro,558.0604109798759
42368,Privada,Solteiro,507.0752384548348
42369,Pública,Divorciado,647.6558722102792
42370,Pública,Casado,427.5974869986487
42371,Privada,Casado,514.1644506235609
42372,Pública,Solteiro,687.7731126485671
42373,Pública,Casado,683.3043857954381
42374,Pública,Solteiro,736.1635029433451
42375,Pública,Casado,415.3266637863754
42376,Pública,Casado,476.679749141869
42377,Pública,Solteiro,712.1550129702318
42378,Pública,Viúvo,651.2462932444522
42379,Pública,Solteiro,621.2262228427235
42380,Pública,Divorciado,489.67524184559767
42381,Pública,Solteiro,619.1084284911745
42382,Pública,Solteiro,565.0823670764966
42383,Pública,Solteiro,463.064065881607
42384,Pública,Solteiro,560.0591374661756
42385,Pública,Solteiro,654.5496779742803
42386,Pública,Solteiro,446.8069884069387
42387,Pública,Casado,422.21366393091637
42388,Pública,Solteiro,542.8992722328815
42389,Pública,Solteiro,432.404753339001
42390,Privada,Solteiro,438.22249146022546
42391,Pública,Casado,403.337491976574
42392,Pública,Solteiro,550.0053336712127
42393,Privada,Solteiro,579.9487775326402
42394,Pública,Solteiro,491.26271494362925
42395,Pública,Solteiro,475.7651017596142
42396,Pública,Divorciado,641.4372502755286
42397,Pública,Solteiro,511.1998758665747
42398,Privada,Solteiro,229.163149215823
42399,Pública,Solteiro,793.4840987053456
42400,Privada,Solteiro,358.7543588982945
42401,Pública,Solteiro,474.07482811386024
42402,Pública,Solteiro,702.7294330293375
42403,Pública,Solteiro,445.8248047376717
42404,Pública,Solteiro,413.5423509237485
42405,Pública,Solteiro,741.9904319947303
42406,Pública,Solteiro,457.5656132498623
42407,Privada,Casado,501.0336519957764
42408,Pública,Solteiro,714.4646432337252
42409,Privada,Casado,430.810898092703
42410,Pública,Solteiro,668.149732561202
42411,Privada,Viúvo,584.6056497351841
42412,Pública,Solteiro,430.70711726226557
42413,Privada,Divorciado,718.9637346567065
42414,Pública,Solteiro,774.3478338500589
42415,Pública,Casado,652.785990409633
42416,Pública,Solteiro,469.3840316002156
42417,Pública,Solteiro,518.4507810522331
42418,Pública,Solteiro,574.0129467348607
42419,Pública,Solteiro,533.0796017752191
42420,Pública,Divorciado,644.8651599239663
42421,Privada,Solteiro,644.0139144392532
42422,Pública,Solteiro,659.0520056262983
42423,Pública,Casado,626.1997361925546
42424,Pública,Divorciado,671.593241908392
42425,Pública,Casado,609.7956683867565
42426,Privada,Divorciado,620.1054269137302
42427,Pública,Solteiro,709.9871415992097
42428,Pública,Casado,441.39149644000133
42429,Pública,Casado,469.0428646543723
42430,Pública,Divorciado,508.6905438186056
42431,Pública,Solteiro,364.75670320926304
42432,Pública,Solteiro,544.9700522535807
42433,Pública,Solteiro,735.1006858146086
42434,Pública,Casado,477.3514175265092
42435,Pública,Solteiro,689.65859705049
42436,Pública,Solteiro,402.49462342911494
42437,Pública,Casado,568.0346262845006
42438,Pública,Casado,527.9226978138337
42439,Pública,Divorciado,452.707034723112
42440,Privada,Solteiro,524.7714147366578
42441,Pública,Casado,615.1488335607639
42442,Pública,Solteiro,505.5365290917885
42443,Pública,Casado,253.23567268744125
42444,Pública,Solteiro,563.0155786479685
42445,Privada,Casado,575.7953210498348
42446,Pública,Solteiro,646.1559509043634
42447,Pública,Solteiro,439.36735633347627
42448,Pública,Solteiro,464.44684286785343
42449,Pública,Solteiro,389.8327180889187
42450,Pública,Casado,464.6883212944281
42451,Pública,Solteiro,304.67229242581936
42452,Pública,Solteiro,427.9315411175917
42453,Pública,Casado,612.9125240135512
42454,Pública,Solteiro,472.83507434146276
42455,Pública,Solteiro,515.2345606549028
42456,Privada,Solteiro,469.43446607275587
42457,Pública,Casado,723.829141490725
42458,Pública,Solteiro,337.664563388395
42459,Pública,Solteiro,441.927160897701
42460,Pública,Solteiro,486.52205569703455
42461,Pública,Divorciado,619.1513008740797
42462,Pública,Solteiro,538.1366013313088
42463,Pública,Solteiro,551.1078314383865
42464,Pública,Solteiro,597.7701129493179
42465,Privada,Divorciado,764.2922370731949
42466,Pública,Solteiro,606.7052777577749
42467,Pública,Viúvo,639.6843968336561
42468,Pública,Solteiro,667.1684710565986
42469,Pública,Solteiro,601.1313747131295
42470,Pública,Solteiro,700.6375503547774
42471,Pública,Solteiro,509.71300384632116
42472,Pública,Solteiro,702.048090492593
42473,Pública,Solteiro,534.1819363415757
42474,Pública,Casado,413.7341499322373
42475,Pública,Casado,569.1142406340037
42476,Pública,Solteiro,671.13605137115
42477,Pública,Solteiro,548.1398461707454
42478,Privada,Casado,622.5710436876881
42479,Pública,Casado,520.7612543260675
42480,Privada,Solteiro,688.6097738908641
42481,Pública,Solteiro,627.932317937225
42482,Pública,Casado,520.8667383549546
42483,Pública,Solteiro,579.9163722435658
42484,Pública,Solteiro,550.490268330607
42485,Pública,Solteiro,520.7676427159813
42486,Pública,Solteiro,593.7465138849292
42487,Pública,Divorciado,492.4316878698505
42488,Pública,Casado,579.4873588456828
42489,Pública,Casado,424.37367322042326
42490,Pública,Casado,653.35316006068
42491,Pública,Solteiro,447.67694581406556
42492,Pública,Solteiro,610.2915682252085
42493,Pública,Solteiro,535.9634827528516
42494,Pública,Solteiro,487.26839837147963
42495,Pública,Casado,660.1661344373084
42496,Pública,Casado,485.34958773886535
42497,Pública,Solteiro,685.3528127704856
42498,Privada,Solteiro,580.8175302329059
42499,Pública,Solteiro,623.3732121725993
42500,Pública,Divorciado,783.4920330115914
42501,Pública,Solteiro,533.2789789298031
42502,Pública,Solteiro,402.97061697111707
42503,Pública,Casado,436.5215794280224
42504,Pública,Casado,517.4122826380518
42505,Pública,Solteiro,765.06675031863
42506,Pública,Solteiro,504.2765213118444
42507,Pública,Solteiro,448.5306967769361
42508,Pública,Divorciado,372.09870776897156
42509,Pública,Solteiro,465.32116581295895
42510,Pública,Solteiro,747.4836338883717
42511,Pública,Solteiro,640.3414775438739
42512,Privada,Solteiro,658.0830383908176
42513,Pública,Solteiro,537.5679084355987
42514,Pública,Solteiro,422.4675321572712
42515,Pública,Solteiro,609.6091557831624
42516,Pública,Casado,292.7788111438621
42517,Pública,Solteiro,471.2917734066999
42518,Pública,Divorciado,326.3127457862394
42519,Pública,Solteiro,627.569466175891
42520,Privada,Solteiro,554.2119896680481
42521,Pública,Solteiro,365.19384234929106
42522,Pública,Solteiro,384.3786132338546
42523,Pública,Solteiro,527.5062055533298
42524,Pública,Solteiro,549.7384795428217
42525,Pública,Casado,515.4181684277357
42526,Pública,Solteiro,643.9041055206201
42527,Pública,Solteiro,653.632947999814
42528,Pública,Casado,526.0910999163261
42529,Pública,Solteiro,556.6365005343428
42530,Pública,Solteiro,420.2943447800596
42531,Pública,Solteiro,321.01834157904386
42532,Pública,Solteiro,641.2879247999595
42533,Pública,Solteiro,387.4218966857101
42534,Pública,Viúvo,656.4410503417887
42535,Pública,Solteiro,448.71075580598233
42536,Pública,Solteiro,632.0339303389483
42537,Pública,Solteiro,530.7406162347983
42538,Pública,Solteiro,623.7636623946106
42539,Pública,Divorciado,502.49955573920437
42540,Pública,Solteiro,694.7283704991686
42541,Pública,Solteiro,596.5761057606524
42542,Pública,Solteiro,290.239104777589
42543,Pública,Solteiro,438.6422095617375
42544,Pública,Solteiro,572.947906666303
42545,Pública,Solteiro,395.9036197934862
42546,Privada,Divorciado,578.4701996120442
42547,Pública,Divorciado,490.46017729156154
42548,Pública,Divorciado,592.6703176157044
42549,Pública,Casado,653.5084764932201
42550,Pública,Solteiro,376.22235293072947
42551,Pública,Solteiro,583.9935653935554
42552,Pública,Solteiro,301.63404174306527
42553,Pública,Solteiro,727.8702063502432
42554,Pública,Solteiro,670.002753640262
42555,Privada,Casado,478.87129425917504
42556,Pública,Casado,531.2779496761805
42557,Pública,Solteiro,537.2375779310389
42558,Pública,Solteiro,509.6866094119982
42559,Privada,Solteiro,401.37611055155986
42560,Pública,Solteiro,382.5213966074494
42561,Privada,Solteiro,612.0428589688349
42562,Pública,Casado,589.093778506729
42563,Pública,Solteiro,732.137097499901
42564,Pública,Casado,540.2868394356987
42565,Pública,Casado,426.2129415899425
42566,Pública,Casado,378.36728892748886
42567,Pública,Solteiro,584.836719663959
42568,Pública,Solteiro,544.6288533515095
42569,Pública,Solteiro,676.2465199171506
42570,Pública,Divorciado,498.86198761763
42571,Pública,Solteiro,449.7787464247787
42572,Pública,Solteiro,612.1444718684604
42573,Pública,Solteiro,499.6010412515468
42574,Pública,Solteiro,527.8005742781944
42575,Privada,Solteiro,637.2325376706692
42576,Pública,Divorciado,657.3149176014667
42577,Pública,Casado,471.54360388681704
42578,Pública,Solteiro,839.170976685468
42579,Pública,Solteiro,683.8090712715882
42580,Pública,Solteiro,544.3980653101455
42581,Privada,Casado,698.9462960291437
42582,Privada,Solteiro,313.7833999014352
42583,Pública,Divorciado,592.967105488012
42584,Pública,Divorciado,627.5663772124593
42585,Privada,Solteiro,872.4836394038293
42586,Pública,Casado,505.12174994849124
42587,Pública,Casado,557.0857898149712
42588,Pública,Solteiro,405.74936521947114
42589,Pública,Solteiro,582.4745782303858
42590,Pública,Divorciado,586.3638218176932
42591,Pública,Solteiro,790.699787904236
42592,Pública,Solteiro,738.5461105098982
42593,Privada,Solteiro,423.55202655827065
42594,Pública,Solteiro,454.99804233866007
42595,Pública,Casado,706.9673644405109
42596,Pública,Casado,427.6182663969182
42597,Privada,Solteiro,694.1699229706081
42598,Pública,Solteiro,534.8744948182572
42599,Pública,Solteiro,401.59341692495195
42600,Pública,Solteiro,458.4062540963943
42601,Pública,Solteiro,513.8127989786212
42602,Pública,Divorciado,662.5137862860954
42603,Pública,Solteiro,674.5613670585084
42604,Pública,Solteiro,706.5519011315907
42605,Pública,Casado,463.5048493905141
42606,Pública,Solteiro,421.75895003352133
42607,Pública,Solteiro,570.5866297516488
42608,Pública,Solteiro,681.0892103106385
42609,Pública,Solteiro,411.9268569139965
42610,Pública,Solteiro,463.5979767071451
42611,Pública,Solteiro,306.626145454704
42612,Privada,Casado,445.55913548924
42613,Privada,Solteiro,571.0841512382624
42614,Pública,Solteiro,632.6280205107857
42615,Privada,Solteiro,609.851561894687
42616,Pública,Solteiro,337.83670261846873
42617,Pública,Solteiro,547.9537969319829
42618,Pública,Solteiro,461.5065829571814
42619,Pública,Casado,525.019014407726
42620,Pública,Solteiro,571.3152425879193
42621,Pública,Solteiro,786.7244712179238
42622,Pública,Solteiro,800.1335653231749
42623,Pública,Solteiro,428.3238088317
42624,Pública,Solteiro,542.1802272689775
42625,Pública,Divorciado,585.0861586743989
42626,Pública,Divorciado,503.8321321494967
42627,Pública,Solteiro,720.4583607028351
42628,Pública,Viúvo,400.0731823206405
42629,Pública,Casado,518.1373539141581
42630,Privada,Solteiro,410.9086047777745
42631,Pública,Solteiro,556.8455236190802
42632,Pública,Solteiro,681.9622357241952
42633,Pública,Solteiro,431.47534710733754
42634,Pública,Casado,456.8687189038782
42635,Pública,Casado,671.5794322025074
42636,Pública,Solteiro,671.197047097403
42637,Pública,Solteiro,410.2640150280538
42638,Pública,Casado,661.0342170157201
42639,Privada,Solteiro,401.9270332756023
42640,Pública,Solteiro,575.225631456649
42641,Pública,Casado,682.8303005132775
42642,Pública,Solteiro,476.8617533675331
42643,Pública,Solteiro,591.978961132918
42644,Pública,Solteiro,484.7298264394647
42645,Pública,Casado,697.4491677467176
42646,Pública,Solteiro,396.08572762929145
42647,Pública,Solteiro,313.32815732932056
42648,Pública,Solteiro,685.9237287343458
42649,Pública,Casado,603.758625308973
42650,Pública,Solteiro,422.59529994742246
42651,Pública,Solteiro,594.0637926933397
42652,Pública,Solteiro,692.6723072687766
42653,Pública,Casado,519.8976538656611
42654,Pública,Divorciado,680.4830581922503
42655,Pública,Solteiro,543.034714829287
42656,Pública,Divorciado,626.6102995513988
42657,Privada,Solteiro,753.6412088439959
42658,Pública,Solteiro,321.1087363269754
42659,Pública,Solteiro,554.2263368593032
42660,Privada,Divorciado,650.0812138493443
42661,Pública,Solteiro,506.1683932179322
42662,Pública,Solteiro,618.3547008119893
42663,Privada,Solteiro,561.6357351231504
42664,Pública,Casado,492.91403380211204
42665,Pública,Solteiro,347.97360054053445
42666,Pública,Solteiro,466.23598823040766
42667,Pública,Solteiro,538.6584350751206
42668,Pública,Casado,563.1917195664946
42669,Pública,Solteiro,681.8092844762416
42670,Privada,Solteiro,517.0321031204666
42671,Pública,Solteiro,634.7781291894722
42672,Pública,Casado,482.837237736075
42673,Pública,Solteiro,529.2968140535323
42674,Privada,Casado,562.5693632218171
42675,Pública,Solteiro,331.3209545676864
42676,Pública,Solteiro,496.30952767075905
42677,Pública,Solteiro,598.4738327015493
42678,Pública,Solteiro,466.7360197411389
42679,Pública,Solteiro,502.88637598432683
42680,Pública,Solteiro,568.1320860059006
42681,Pública,Solteiro,702.8753464110811
42682,Pública,Divorciado,637.6418484488413
42683,Pública,Solteiro,655.5013332194195
42684,Pública,Solteiro,609.6699807870498
42685,Pública,Solteiro,485.88148846182065
42686,Pública,Solteiro,586.4587870148476
42687,Pública,Solteiro,621.3116802117643
42688,Pública,Casado,537.2076813066377
42689,Pública,Solteiro,362.034379626827
42690,Pública,Solteiro,559.2839208010581
42691,Pública,Solteiro,541.1347706044006
42692,Pública,Casado,409.6877157732635
42693,Pública,Solteiro,396.55429826646764
42694,Pública,Solteiro,399.10782411142753
42695,Pública,Solteiro,367.96626720477
42696,Pública,Solteiro,403.99646301232383
42697,Pública,Solteiro,529.9578520897606
42698,Pública,Divorciado,512.7051618303682
42699,Pública,Solteiro,405.34351476636505
42700,Privada,Solteiro,506.7736802393804
42701,Privada,Solteiro,711.9887205238501
42702,Pública,Solteiro,459.12656165703356
42703,Pública,Solteiro,432.04947732765686
42704,Pública,Divorciado,625.5025997481044
42705,Pública,Solteiro,599.2418903852906
42706,Pública,Casado,649.511063954432
42707,Pública,Divorciado,704.8248663824355
42708,Pública,Solteiro,638.6600840412032
42709,Pública,Solteiro,375.16429199623246
42710,Pública,Solteiro,588.4003144509395
42711,Pública,Solteiro,619.037988885398
42712,Pública,Solteiro,498.97011272410833
42713,Privada,Divorciado,527.0823766456483
42714,Pública,Solteiro,459.5200223713944
42715,Pública,Solteiro,510.48659232432556
42716,Pública,Casado,534.6460897648157
42717,Pública,Solteiro,654.2963275738431
42718,Pública,Solteiro,595.1159915091955
42719,Pública,Solteiro,496.7809869431002
42720,Pública,Solteiro,573.2092214078738
42721,Pública,Solteiro,553.983743609191
42722,Pública,Solteiro,512.399601389915
42723,Pública,Solteiro,681.6818345966836
42724,Privada,Solteiro,587.320090430587
42725,Privada,Solteiro,650.3072081010625
42726,Pública,Solteiro,484.7250829847378
42727,Pública,Viúvo,748.2094971048016
42728,Pública,Solteiro,395.49259073122573
42729,Pública,Solteiro,556.3772124081922
42730,Pública,Solteiro,753.2129356773484
